EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
129699;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;4;5734231,13;1650583,26;1679410,15;94809,83;INMOBILIARIA
115686;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;70;1771225,39;1459461,58;1490623,21;94687,16;INMOBILIARIA
3773;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;587100,62;516440,52;939661,68;94588,21;INMOBILIARIA
142162;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;344308,57;342941,67;25500;94503,25;INMOBILIARIA
38367;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;4;1734770,14;1490704,05;335404,8;94238,69;INMOBILIARIA
175477;RESPONSABILIDAD LIMITADA;SIERRA;LOJA;LOJA;PEQUEÑA;SOCIETARIO;7;1016165,21;895327,96;225000;94171,32;INMOBILIARIA
95025;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;10;2778890,49;2563759,78;561188,31;94101,09;INMOBILIARIA
109071;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;268890,46;177573,04;137074,46;94014,48;INMOBILIARIA
145128;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;6;2642206,25;534172,12;512195,1;93773,15;INMOBILIARIA
96938;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;AMBATO;MEDIANA;SOCIETARIO;3;1146323,17;483310,61;1949880,55;93475,36;INMOBILIARIA
130642;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;1281929,84;417056,12;0;93068,02;INMOBILIARIA
712921;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;636485,19;96124,34;160500;92719,84;INMOBILIARIA
170008;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1030495,1;905431,52;415462,99;92102,67;INMOBILIARIA
132853;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;8;915916,04;318155,72;469965,19;91300,66;INMOBILIARIA
46586;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;7457646,24;6468985,18;523896,92;89399,25;INMOBILIARIA
149959;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;SOCIETARIO;37;643183,04;326385,4;7499402,84;88916,75;INMOBILIARIA
69512;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;8;2081336,95;1859204,08;421500;88207,67;INMOBILIARIA
126428;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;10;365452,71;303650,52;2481631;88165,45;INMOBILIARIA
116662;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;14;1381419,03;116902,59;653325,13;87681,98;INMOBILIARIA
111003;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;140822,09;140822,09;0;85732,09;INMOBILIARIA
123288;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;7;2198800,08;1389450,81;1647556,12;85467,71;INMOBILIARIA
110026;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1275934,79;402364,94;135713,18;85405,29;INMOBILIARIA
112047;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;850012,58;629620,31;211434,08;85230,33;INMOBILIARIA
62678;ANÓNIMA;COSTA;MANABI;MANTA;GRANDE;SOCIETARIO;11;28723088,2;4424531,25;1949266,43;84914,04;INMOBILIARIA
701391;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;MEDIANA;SOCIETARIO;49;11577147,6;88849,84;2490834,07;84843,16;INMOBILIARIA
114718;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;6;2908562,93;727813,49;608636,52;83730,72;INMOBILIARIA
142914;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;3;2094673,28;273055,3;1053577,97;83477,71;INMOBILIARIA
55553;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;787378,68;578565,78;136464,44;83393,52;INMOBILIARIA
152414;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;470584,8;399158,54;269591,93;83014,72;INMOBILIARIA
98478;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;8;6143428,7;346148,19;2037058,32;82898,41;INMOBILIARIA
111571;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);MEDIANA;SOCIETARIO;6;6349809,1;1201231,46;972630,98;82711,39;INMOBILIARIA
175468;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;8;884681,59;304942,44;971448,36;82608,76;INMOBILIARIA
168426;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;17;1053555,45;255767,49;10788014,7;81832,25;INMOBILIARIA
128551;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;4;328346,99;295165,75;153237,92;81616,92;INMOBILIARIA
107785;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;1095566,39;198642,13;0;81525,29;INMOBILIARIA
157657;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;3383183,43;2488804,06;217667,08;79957,98;INMOBILIARIA
30847;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;4;865689,57;695492,32;231778,66;78133,07;INMOBILIARIA
29805;ANÓNIMA;COSTA;GUAYAS;DAULE;MEDIANA;SOCIETARIO;4;473573,22;252535,91;1407950,62;78082,89;INMOBILIARIA
702568;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;9;5002415;4397022,13;459764,01;78049;INMOBILIARIA
82523;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;29;499556;330457,33;2231159,87;77820,17;INMOBILIARIA
159812;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MICROEMPRESA;SOCIETARIO;3;1493769,29;92020,51;0;77020,51;INMOBILIARIA
144624;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;216078,04;194370,73;128881,69;76962,3;INMOBILIARIA
4291;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;3274595,54;3218928,57;0;76374,01;INMOBILIARIA
98401;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;4613643,62;3417497,31;584649,58;75655,75;INMOBILIARIA
19483;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;6;3106946,1;3087681,24;170417,22;75202,74;INMOBILIARIA
124007;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;2906719,83;320192,99;249040;75108,29;INMOBILIARIA
128141;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;2027397,04;661864,31;150198;74407,12;INMOBILIARIA
19118;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;2444082,23;2384383,31;276584,88;73827,02;INMOBILIARIA
124040;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;4;9880287,77;5158336,38;3896541,39;73585,9;INMOBILIARIA
122955;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;4;2068038,96;997627,18;265455,27;73125,08;INMOBILIARIA
14886;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;0;3219833,9;2937528,93;127011,64;72783,64;INMOBILIARIA
13296;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;2163998;2146564,75;107100;72534,82;INMOBILIARIA
80549;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;11;1111991,06;324932,18;0;72137,53;INMOBILIARIA
85542;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;2;174517,04;110969,57;278196;72123,34;INMOBILIARIA
4883;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;2;8562875,13;8476282,3;90920;72056,65;INMOBILIARIA
4876;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;4;1825090,12;1584247,21;901150;71963,76;INMOBILIARIA
114694;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;2629147,85;865503,31;282738,16;70766,92;INMOBILIARIA
105323;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1148187,53;1058802,11;0;70437,27;INMOBILIARIA
115192;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;132355,95;71135,47;91269,2;70335,47;INMOBILIARIA
140288;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;4813089,98;2121832,39;149500;70296,6;INMOBILIARIA
63828;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;5;2676485,57;2550329,07;124680,14;70042,68;INMOBILIARIA
124328;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;239637,47;217037,76;14140;69866,35;INMOBILIARIA
305382;ANÓNIMA;COSTA;MANABI;MANTA;PEQUEÑA;SOCIETARIO;3;4848502,72;1630572,08;424587,63;69599,86;INMOBILIARIA
10460;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;2244741,7;2155504,59;126667,1;69461,01;INMOBILIARIA
100194;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;2622928,06;515141,31;242026,26;68484,66;INMOBILIARIA
69563;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;622403,57;588795,24;114445,36;68368,1;INMOBILIARIA
64010;ANÓNIMA;COSTA;GUAYAS;DAULE;MEDIANA;SOCIETARIO;26;6364915;626926,75;1597194,82;67936,66;INMOBILIARIA
82047;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;290921,18;90844,4;0;67365,84;INMOBILIARIA
92165;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;5;2241128,57;1564304,69;183409,6;67092,2;INMOBILIARIA
161757;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;11;3978635,78;440383,44;3029076,97;66918,93;INMOBILIARIA
45620;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;2313205,94;2215019,86;249542,5;66441,56;INMOBILIARIA
202341;ANÓNIMA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;6;811810,7;353076,01;144000;66177,12;INMOBILIARIA
83494;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;2632155,28;813866,88;216458,04;66173,7;INMOBILIARIA
109488;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;5;499745,16;488359,3;1524469,33;64519,88;INMOBILIARIA
138170;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;130;628562,02;252096,84;1095139,71;64277,32;INMOBILIARIA
91722;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;8;2065239,87;641522,78;225098;64148,47;INMOBILIARIA
702740;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;885118,16;232743,53;120000;63906,06;INMOBILIARIA
3011;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;3814889,83;1159464,84;215249,96;63748,09;INMOBILIARIA
135300;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;2281732,9;221753,95;139285,7;62816,57;INMOBILIARIA
179393;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;4;3281355,96;-21075,3;1769424,69;62649,1;INMOBILIARIA
175138;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;11;1445243,53;983751,09;282800;62593,86;INMOBILIARIA
44025;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;845479,55;799261,83;180000;62184,27;INMOBILIARIA
143781;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;136951,34;119469,2;381652,32;61982,15;INMOBILIARIA
175700;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;421677,91;267117,51;592864,68;61918,3;INMOBILIARIA
148981;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;12;94067230,3;288900,15;3128412,84;61418,94;INMOBILIARIA
27516;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;15;26078859,6;7392407,69;1418036,34;61391,73;INMOBILIARIA
97080;ANÓNIMA;COSTA;EL ORO;EL GUABO;MEDIANA;SOCIETARIO;22;28140747,4;896351,24;1738915,88;61352,99;INMOBILIARIA
110111;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1131101,51;463473,69;125000;60863,24;INMOBILIARIA
155233;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;10;2213168,16;320384,78;394919,81;60775,49;INMOBILIARIA
172999;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;61250,15;61250,15;314079,5;60450,15;INMOBILIARIA
23794;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;11;4497488,96;4404451,85;452373,57;59631,04;INMOBILIARIA
178707;ANÓNIMA;COSTA;SANTA ELENA;LA LIBERTAD;PEQUEÑA;SOCIETARIO;21;402426,63;69162,67;606360,79;58973,56;INMOBILIARIA
70929;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;11;14457027,3;7810457,79;2085717,05;58968,39;INMOBILIARIA
5648;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;2182793,54;1877976,56;224030,16;58582,64;INMOBILIARIA
63840;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1226973,58;170460;240702,24;58188,66;INMOBILIARIA
41502;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;7;5598432,23;4545377,14;356209,45;57968,56;INMOBILIARIA
61416;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;1447475,8;199467,26;770736;57502,39;INMOBILIARIA
85584;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;5;3393842,17;3326981,94;240000;57382,95;INMOBILIARIA
133678;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1662975,32;745201,62;156894,75;57155,53;INMOBILIARIA
112238;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;2;2554454,25;217444,87;210614,94;56817,56;INMOBILIARIA
134161;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;391991,53;57654,87;162283,84;56454,87;INMOBILIARIA
119726;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;304664,97;292904,69;99642,96;56167,8;INMOBILIARIA
13650;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;2695902,36;2339224,03;332106,22;56040,52;INMOBILIARIA
43104;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;4;154129,53;127422,54;214865,69;55754,19;INMOBILIARIA
77819;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;2915503,21;2408839,17;352340,84;55719,48;INMOBILIARIA
162703;ANÓNIMA;SIERRA;IMBABURA;IBARRA;MEDIANA;SOCIETARIO;23;17266082,6;2619281;2904355,29;55643,86;INMOBILIARIA
83713;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;2526073,72;363167,97;45637,44;55374,87;INMOBILIARIA
16176;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;9;170772,2;75872,77;655642,61;55071,04;INMOBILIARIA
159656;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;6;6235604,79;1286427,67;526230,01;54561,47;INMOBILIARIA
134974;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;368452,56;367077,9;6000;54417,26;INMOBILIARIA
158754;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;395276,85;207254,68;101850,57;53973,53;INMOBILIARIA
130170;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1196581,92;1162549,46;389630,37;53852,99;INMOBILIARIA
130910;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;4;18036968,4;335150,17;3566157,36;53312,29;INMOBILIARIA
158068;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;3;3851655,99;2519452,42;483952,52;53105,54;INMOBILIARIA
132043;ANÓNIMA;COSTA;GUAYAS;DAULE;PEQUEÑA;SOCIETARIO;6;2084021,96;1532185,66;315488,9;52946,38;INMOBILIARIA
128799;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;45;163516,63;54442,14;755001,31;52862,11;INMOBILIARIA
43870;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;10;3614979,77;3002790,01;300000;52797,28;INMOBILIARIA
137182;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;8;8171581,99;652503,11;1204675,35;52654,36;INMOBILIARIA
85904;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;6;1898790,95;784142,94;133039,36;52582,09;INMOBILIARIA
720231;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;PATATE;MICROEMPRESA;SOCIETARIO;5;70000;62506,84;53571,43;52506,84;INMOBILIARIA
117753;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;460968,47;415831,87;202438,63;52465,71;INMOBILIARIA
164841;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;26;287942,09;-171617,69;733238,31;52313,63;INMOBILIARIA
142721;ANÓNIMA;COSTA;GUAYAS;DAULE;PEQUEÑA;SOCIETARIO;4;4474667,85;63253,6;694390,83;52239,23;INMOBILIARIA
159081;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;816626,41;314438,58;144880;52183,57;INMOBILIARIA
104619;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;2;3353780,87;1255723,2;200208,89;51732,78;INMOBILIARIA
107316;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;492525,67;491497,76;523190,4;51588,41;INMOBILIARIA
708446;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;182325,74;88366,57;911008,59;51533,92;INMOBILIARIA
16508;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;5;1565614,83;766374,01;382619,52;51448,93;INMOBILIARIA
70834;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;124865,87;113679,7;0;51412,85;INMOBILIARIA
58545;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;1022721,84;856498,86;154590;51254,64;INMOBILIARIA
4977;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;4;2467241,74;712452,84;230960,76;51089,49;INMOBILIARIA
107011;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;53916,66;53916,66;0;50913,26;INMOBILIARIA
702028;ANÓNIMA;COSTA;MANABI;MANTA;MEDIANA;SOCIETARIO;4;694008,6;69129,07;1442000;50508,49;INMOBILIARIA
121118;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;9;377966,81;177335,56;1030661,82;49974,78;INMOBILIARIA
56418;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;1856414,55;1708270,95;336000;49887,13;INMOBILIARIA
71073;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;17;392455,56;377523,73;78372,97;49369,33;INMOBILIARIA
134920;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;935350,03;370938,96;116281,89;49250,12;INMOBILIARIA
46225;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;3;1112559,74;1016765,46;249600;48741,58;INMOBILIARIA
108043;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;24;2486354,25;312083,96;1424406,32;48589,28;INMOBILIARIA
33003;ANÓNIMA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;8;1845596,23;1802513,94;249909,35;47853,65;INMOBILIARIA
114833;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;324392,64;132913,87;627724,01;47578,08;INMOBILIARIA
67849;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;94;5523098,72;537893,5;5645317,53;47319,87;INMOBILIARIA
129638;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;4;1038154,19;203301,04;2607199,83;47257,15;INMOBILIARIA
80965;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;97188,68;60922,12;440436,5;46969,63;INMOBILIARIA
74555;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;7402676,54;5888108,59;299346;46725,84;INMOBILIARIA
161395;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;13;339946,7;136255,78;746083,07;46606,78;INMOBILIARIA
96370;ANÓNIMA;COSTA;MANABI;MANTA;PEQUEÑA;SOCIETARIO;22;2561437,32;110498,25;431364,65;46584,72;INMOBILIARIA
8679;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;381799,83;375479,83;151200;46580;INMOBILIARIA
98692;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;3;1494421,26;408654,53;107033,88;46533,97;INMOBILIARIA
141883;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;5;422416,44;138301,99;446745,73;46232,11;INMOBILIARIA
127811;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;414822,83;240921,29;83445,84;45972,44;INMOBILIARIA
147616;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;2;1219919,65;97692,15;177685,7;45799,73;INMOBILIARIA
8043;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;617511,21;616367,24;153699,72;45773,56;INMOBILIARIA
138417;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;AMBATO;MICROEMPRESA;SOCIETARIO;2;123183,45;123183,45;0;45764,19;INMOBILIARIA
137069;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;498100,34;192536,81;744754,28;45760,41;INMOBILIARIA
142873;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;50;8904926,4;3004725,08;5276737,4;45607,8;INMOBILIARIA
44689;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;854562,21;729186,12;168000;45216,51;INMOBILIARIA
40509;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;1524553,22;703913;156000;44761,47;INMOBILIARIA
121812;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;3;2566063,1;571897;387333,65;44728,81;INMOBILIARIA
126935;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;710381,3;174319,77;220383,47;44346,9;INMOBILIARIA
72856;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;358777,32;327520,49;71519,3;44205,6;INMOBILIARIA
137528;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;3;3316926,8;175906,93;130675,75;44171,59;INMOBILIARIA
79565;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;448662,82;396979,16;218531;43975,57;INMOBILIARIA
61945;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;214960,23;137288,82;28219,72;43806,82;INMOBILIARIA
153946;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;800346,39;792010,59;127768,05;43652,37;INMOBILIARIA
