EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
708285;ANÓNIMA;COSTA;EL ORO;PASAJE;MEDIANA;SOCIETARIO;6;98570;20470;1966458,07;8047,15;COMERCIO
122622;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);PEQUEÑA;SOCIETARIO;8;408516,2;41130,14;679361,38;8040,21;COMERCIO
165185;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;4;857214,58;32901,87;916545,15;8038,77;COMERCIO
141635;RESPONSABILIDAD LIMITADA;SIERRA;CHIMBORAZO;RIOBAMBA;PEQUEÑA;SOCIETARIO;6;49416,58;47056,09;153651,73;8038,45;COMERCIO
69098;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;16;711280,81;310559,5;1111021,51;8034,28;COMERCIO
305532;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;MEDIANA;SOCIETARIO;19;1031836,91;11068,52;2013554,53;8022,59;COMERCIO
109249;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;6;1334505,94;111431,52;2398457,2;8006,47;COMERCIO
201626;RESPONSABILIDAD LIMITADA;SIERRA;LOJA;LOJA;MEDIANA;SOCIETARIO;4;1449895,98;501637,1;3917612,65;8005,22;COMERCIO
157732;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;7;52181,54;8400,01;177796,85;8000,01;COMERCIO
308137;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;16154,21;8799,62;81300,1;7999,62;COMERCIO
714802;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);PEQUEÑA;SOCIETARIO;6;211650,82;12401,76;108290,8;7997,8;COMERCIO
705231;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;59885,29;16630,6;229414,54;7993,48;COMERCIO
108530;ANÓNIMA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;7;139944,94;121368,27;183933,61;7987,44;COMERCIO
69997;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;68335,87;47783,59;82932,39;7983,07;COMERCIO
112034;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;13990,36;13990,36;147964,6;7978,51;COMERCIO
147344;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;MERCADO DE VALORES;6;801254,28;135591,5;1505354,92;7976,53;COMERCIO
171936;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;166844,21;61348,74;260248,63;7976,04;COMERCIO
