EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
2448;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;1733;579224301,1;193840758,3;547289864,1;114473699;MANUFACTURA
2308;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;876;604641804;391326265,5;434996659,5;102527118;MANUFACTURA
49769;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;832;205910157;71201772,7;372777432;51285972,9;MANUFACTURA
7154;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;7199;698878807,9;430448854,7;967206669,1;47017721,6;MANUFACTURA
1814;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;295;211900516,8;100324342,8;156790566;33687618,9;MANUFACTURA
70689;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;SOCIETARIO;555;269276252;113563421;340413177,5;33092140,9;MANUFACTURA
4238;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;1577;238132221;32952778,8;494946556,6;27828943,6;MANUFACTURA
3680;ANÓNIMA;COSTA;GUAYAS;CRNEL. MARCELINO MARIDUEÑA (SAN CARLOS);GRANDE;SOCIETARIO;635;159314927;108351917;186999653,7;24680453,4;MANUFACTURA
7307;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;446;177233495;130810672;133812905,4;19025839,7;MANUFACTURA
53019;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;512;85879512,64;55811129,11;109769514,2;13011603,2;MANUFACTURA
42971;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;518;142142122;58789513,3;158062652,4;12206093,3;MANUFACTURA
1920;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;586;278759064;165910010;430270791,6;11897083,3;MANUFACTURA
75640;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;727;64954750;29648210,9;74954279,05;11206467,4;MANUFACTURA
102796;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;303;68838863;33955369,7;120220399,6;11001800;MANUFACTURA
6233;ANÓNIMA;SIERRA;AZUAY;CUENCA;GRANDE;SOCIETARIO;1000;187049738;85074721;208889994,6;10755597,2;MANUFACTURA
1593;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;569;87895099,9;42535331,5;125856899,4;10088086,6;MANUFACTURA
7027;ANÓNIMA;COSTA;MANABI;MANTA;GRANDE;SOCIETARIO;1516;108821252;79794319,1;172133587,7;10024648,9;MANUFACTURA
4312;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;226;71988425;50521963,44;61305359,46;10021745,7;MANUFACTURA
73818;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;481;211309528,4;117401073,2;203699842,8;9903590,52;MANUFACTURA
30024;ANÓNIMA;SIERRA;AZUAY;CUENCA;GRANDE;MERCADO DE VALORES;2104;150103721,7;57655723,69;186187601,1;8683988,78;MANUFACTURA
13717;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;414;52218572,83;15855599,76;77957933,99;7156518,54;MANUFACTURA
87185;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;3873;177921423;34735399,4;529659199;7140472,47;MANUFACTURA
6370;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;456;57635449,4;44273705,6;53668133,32;7088561,2;MANUFACTURA
3537;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;204;42389446,4;28974043,8;43171281,9;7086948,49;MANUFACTURA
1943;ANÓNIMA;SIERRA;PICHINCHA;SANGOLQUÍ;GRANDE;SOCIETARIO;569;59700241,5;42726461,8;71945931,51;6925655,1;MANUFACTURA
3265;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;SOCIETARIO;547;79860002,2;47173532,3;96280540,47;6833243,89;MANUFACTURA
30310;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;GRANDE;MERCADO DE VALORES;629;110526170,8;54300852,81;85586270,78;6217981,98;MANUFACTURA
1975;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;256;42825393,4;34379639,1;49163517,65;5389579,12;MANUFACTURA
48839;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;397;68580983,1;38984302,5;122288258,2;5312997,65;MANUFACTURA
636;ANÓNIMA;COSTA;MANABI;MANTA;GRANDE;SOCIETARIO;1023;64894130,1;48229803,7;64899751,96;5288774,22;MANUFACTURA
63496;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;44;13984960,9;5137861,6;16452322;5128404,95;MANUFACTURA
46427;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;887;50279998,9;32647264,2;72522000,13;5097954,79;MANUFACTURA
21465;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;571;50124625,9;31328791,5;71522265,9;4724014,13;MANUFACTURA
45566;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;SOCIETARIO;128;22451685;10191432,6;52442481,59;4560760,74;MANUFACTURA
161566;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;51;23434276,3;15991602;32628037,18;4557224,2;MANUFACTURA
150434;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;301;58399487,5;21767559,7;65542400,16;4527304,38;MANUFACTURA
5136;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;968;32409518,3;14299576,8;48716575,85;4173659,56;MANUFACTURA
10971;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;509;34133968,9;23074995,3;49145898,12;4062021,15;MANUFACTURA
407;ANÓNIMA;SIERRA;AZUAY;CUENCA;GRANDE;MERCADO DE VALORES;967;163400657,4;90553206,14;161873178,8;4041407,47;MANUFACTURA
71761;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;598;53868309,32;24391955,14;55739255,24;4025088,98;MANUFACTURA
86099;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;103;45531261,7;30724908,1;32735552,74;3856438,58;MANUFACTURA
10987;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;369;36133492,1;13404687,4;32465564,69;3797875,86;MANUFACTURA
1143;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;307;30248064;21618651;26459994;3655000;MANUFACTURA
2;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;1475;451977309;189302469;316097275;3597521,77;MANUFACTURA
20371;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;361;21890529,2;13833296,7;55106600,53;3429944,48;MANUFACTURA
101380;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;2046;46437793;28273660,6;163200136,8;3328366,58;MANUFACTURA
307;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;596;56905477,8;33160764,4;81218130,76;3251184,26;MANUFACTURA
75615;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;518;15230499,8;5206555,95;29512327,11;3249818,89;MANUFACTURA
773;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;272;26782771,1;15734104,4;44291697,6;3200873,89;MANUFACTURA
34449;ANÓNIMA;COSTA;MANABI;MONTECRISTI;GRANDE;MERCADO DE VALORES;1508;128781749,1;53402522,09;150296988,4;2982909,67;MANUFACTURA
4723;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;435;42612964,5;30884060,9;39823715,95;2962611,21;MANUFACTURA
49122;ANÓNIMA;SIERRA;PICHINCHA;MACHACHI;GRANDE;SOCIETARIO;1024;24615620,8;13991538,1;40039711,57;2948815,8;MANUFACTURA
83238;ANÓNIMA;COSTA;MANABI;JARAMIJÓ;GRANDE;SOCIETARIO;107;32543294,4;26955244,3;44328876,21;2901322,98;MANUFACTURA
25119;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;808;158990270;73991969,8;111764217,8;2894594,64;MANUFACTURA
48153;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;130;17405648,1;13685082,9;22541447,7;2812436,23;MANUFACTURA
23949;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;96;24497693,5;13716313;28763316,32;2800322,72;MANUFACTURA
4846;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;111;19360420,7;14558387,8;16007793,77;2646569,35;MANUFACTURA
63;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;835;50031817,1;24432137;59251317,75;2645210,67;MANUFACTURA
550;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;58;7706134,34;3654581,08;9088501,05;2531931,39;MANUFACTURA
2151;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;1172;72835410;19162255,5;246251625,8;2500516,89;MANUFACTURA
93265;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;21;15077328,8;6245014,48;30114373;2499188,79;MANUFACTURA
11979;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;128;17832122,4;13174164,9;15843013,66;2489453,49;MANUFACTURA
48722;ECONOMÍA MIXTA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;453;22686774,8;16941916,8;15762124,1;2440698,73;MANUFACTURA
46603;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;94;32318197,3;6572379,54;100537176,9;2437305;MANUFACTURA
72073;ANÓNIMA;COSTA;MANABI;JARAMIJÓ;GRANDE;MERCADO DE VALORES;724;63933250,34;25256481,66;83336310,31;2434696,35;MANUFACTURA
34567;ANÓNIMA;COSTA;MANABI;BAHÍA DE CARAQUEZ;GRANDE;SOCIETARIO;885;32471227,8;10919306,8;104891952,8;2384400,18;MANUFACTURA
65425;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;184;16142130,6;10789847,4;17834193,08;2326845,72;MANUFACTURA
14761;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;138;12633125,8;9091294,89;13877931,48;2246025,1;MANUFACTURA
30917;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;GRANDE;SOCIETARIO;154;16484493,6;12799424,4;17379298;2214275,34;MANUFACTURA
44472;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;MERCADO DE VALORES;2;92511948,67;16641368,47;118702374,1;2207595,32;MANUFACTURA
8067;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;367;24633875,8;16227951,8;31235604,49;2189320,08;MANUFACTURA
48758;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;90;12920187,8;9940023,34;21061118,08;2166200,71;MANUFACTURA
54881;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;199;21242483,4;11402427,3;21614956,84;2128151,94;MANUFACTURA
45105;ANÓNIMA;SIERRA;PICHINCHA;SANGOLQUÍ;GRANDE;SOCIETARIO;96;18879543,3;14085403,1;27642733,6;2004563,35;MANUFACTURA
10469;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;649;47683670,3;25017190;65851963,41;1997781,88;MANUFACTURA
4134;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;369;52801922,3;34528082;45403673,61;1941332,24;MANUFACTURA
149927;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;98;22551618,7;13452811,1;30690482,19;1842908,31;MANUFACTURA
369;ANÓNIMA;COSTA;MANABI;MANTA;GRANDE;SOCIETARIO;1650;60310793,7;24283684,1;140122002,1;1839317,95;MANUFACTURA
54110;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;77;11667325,8;3570734,1;15274488,39;1838239,82;MANUFACTURA
74656;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;114;16201759,6;9907227,28;22770273,5;1701299,37;MANUFACTURA
34420;ANÓNIMA;COSTA;MANABI;JARAMIJÓ;GRANDE;SOCIETARIO;46;8399377,76;6653440,19;9249053,52;1690876,45;MANUFACTURA
143396;ANÓNIMA;SIERRA;PICHINCHA;MACHACHI;GRANDE;SOCIETARIO;169;40549767,9;6471478,71;60026496,43;1670462,33;MANUFACTURA
90828;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;121;11115825,1;5803211,56;13189683,63;1627003,12;MANUFACTURA
7510;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;79;13933930,5;10173577,3;15580094,98;1606475,36;MANUFACTURA
33642;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;GRANDE;SOCIETARIO;679;31381263,4;12514309,4;52916829,57;1600899,88;MANUFACTURA
176758;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;ELOY ALFARO (DURAN);MEDIANA;SOCIETARIO;54;2541507,45;1883597,3;3393673,05;1578166,03;MANUFACTURA
155958;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;CAYAMBE;MEDIANA;SOCIETARIO;2;11664358,1;10543801,9;2692689,96;1571425,9;MANUFACTURA
140612;ANÓNIMA;COSTA;LOS RIOS;BABAHOYO;GRANDE;SOCIETARIO;146;41855454,7;11054424,4;26943859,6;1553793,33;MANUFACTURA
30513;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;GRANDE;SOCIETARIO;300;20998319,4;6683573,53;37194064,7;1540163,3;MANUFACTURA
57528;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;400;98555133,53;34103928,11;82323353,84;1502442,71;MANUFACTURA
85686;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;38;8555916,28;4913029,09;7436302,37;1481162,95;MANUFACTURA
144144;ANÓNIMA;COSTA;MANABI;MANTA;MEDIANA;SOCIETARIO;6;1513014,34;1496919,79;10;1478069,14;MANUFACTURA
11977;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;482;54820410,9;14803533,9;43159180,62;1444095,97;MANUFACTURA
21330;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;26;19538218;13073061,7;12688494,92;1436190,89;MANUFACTURA
46561;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;517;8015184,41;5530738,16;13169470;1413656,96;MANUFACTURA
41295;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;7;10020542,8;9273958,5;135999,6;1409428,22;MANUFACTURA
85179;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;117;9101508,5;7391126,19;9320181,98;1403175,66;MANUFACTURA
49292;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;1753;32992566,4;16159184,5;63243973,88;1384221,85;MANUFACTURA
46378;ANÓNIMA;SIERRA;PICHINCHA;SANGOLQUÍ;GRANDE;SOCIETARIO;472;13481519,1;6195365,79;15204843,7;1384102,73;MANUFACTURA
33686;ANÓNIMA;SIERRA;AZUAY;CUENCA;GRANDE;SOCIETARIO;69;8527184,56;4760556,16;11630173,1;1364210,18;MANUFACTURA
127472;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;304;16895558,3;8395536,41;24250861,2;1314811,84;MANUFACTURA
3118;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;114;16563617,1;11742110,9;22025975,93;1305168,71;MANUFACTURA
90332;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;71;31067564,27;9336171,41;34875646,55;1268875,2;MANUFACTURA
26217;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;50;8113746,23;5714850,39;7899731,68;1252298,89;MANUFACTURA
47948;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;146;13743734,7;11782805,5;9067766,33;1237936,76;MANUFACTURA
47196;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;119;21751672,5;6208815,14;28178036,1;1174097,25;MANUFACTURA
21370;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;86;9591886,4;5349297,11;8824266,41;1169659,15;MANUFACTURA
14016;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;297;21157418;12120048,1;18752383,85;1156740,85;MANUFACTURA
533;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;653;91227027,5;32832981,7;56791934,56;1135793,4;MANUFACTURA
104290;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;112;4354428,83;1789600,41;12795056,39;1135774,32;MANUFACTURA
1424;ANÓNIMA;SIERRA;TUNGURAHUA;AMBATO;GRANDE;SOCIETARIO;50;7176828,65;5197207,84;10692993,64;1092291,34;MANUFACTURA
16465;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;386;65582525,6;34722285,4;58432311,43;1091935,19;MANUFACTURA
14539;ANÓNIMA;SIERRA;TUNGURAHUA;AMBATO;GRANDE;SOCIETARIO;346;14538532,4;9059572,06;18573176,52;1073677,79;MANUFACTURA
157198;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;18;10912186;7182920,61;16228520,97;1072912,65;MANUFACTURA
30716;ANÓNIMA;SIERRA;LOJA;LOJA;GRANDE;MERCADO DE VALORES;338;33613200,91;8185648,79;27726434,14;1071255,92;MANUFACTURA
8005;ANÓNIMA;SIERRA;PICHINCHA;POMASQUI;GRANDE;SOCIETARIO;56;3919158,59;2551848,01;6404744,74;1067655,71;MANUFACTURA
3669;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;301;50715763,16;34171988,61;80742804,73;1042820,59;MANUFACTURA
8360;ANÓNIMA;SIERRA;COTOPAXI;LASSO;GRANDE;MERCADO DE VALORES;1367;293287090,4;92600674,81;315098367,7;1041297,29;MANUFACTURA
37607;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;AMBATO;GRANDE;SOCIETARIO;86;15950074,9;9787926,45;24829559,89;1024893,09;MANUFACTURA
106517;ANÓNIMA;COSTA;LOS RIOS;QUEVEDO;GRANDE;SOCIETARIO;667;54993566,8;25508401,8;50472718,88;1018600,42;MANUFACTURA
135183;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;52;8161043,85;5322102,89;8263870,55;1012958,74;MANUFACTURA
87962;ANÓNIMA;SIERRA;PICHINCHA;CALDERÓN (CARAPUNGO);GRANDE;SOCIETARIO;129;11122262,1;8990964,88;10916462,35;995012,54;MANUFACTURA
767;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;294;45922843,01;23130948,51;47188349,74;989229,71;MANUFACTURA
10335;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;225;7324648,92;3970038,73;14714810,33;986581,24;MANUFACTURA
45383;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;147;18765813,7;14832300,5;21598179,36;982783,01;MANUFACTURA
66764;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;SOCIETARIO;155;43321065,9;23146230,7;43225436,17;973393,67;MANUFACTURA
151630;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;552;40725977,3;7810995,54;37454593;961729,53;MANUFACTURA
18995;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;60;8505171,87;6845965,49;7220602,26;950643,49;MANUFACTURA
138444;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;12;3851897,29;2648760,5;7527628,47;941299,81;MANUFACTURA
152400;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;45;14055685,34;2533314,82;24324770,46;935378,94;MANUFACTURA
87140;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;196;8568967,74;3456680,52;11397461,78;928586,39;MANUFACTURA
108045;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;78;8508625,74;4409639,86;9340972,93;927624,47;MANUFACTURA
37537;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;AMBATO;GRANDE;SOCIETARIO;477;46388965,7;11361370,4;45891059,19;922900,89;MANUFACTURA
32466;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;GRANDE;SOCIETARIO;176;28383366;13112731,8;22736581,19;922519,7;MANUFACTURA
4881;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;404;84146857,63;38827730;64162102,21;919727,7;MANUFACTURA
158179;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;11;9311129,56;5313934,24;5086931,57;913049,34;MANUFACTURA
158325;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;249;12067946,4;3378623,26;20556587,82;912855,04;MANUFACTURA
160318;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;36;3939073,62;1560205,65;6759981,05;895869,61;MANUFACTURA
48224;ANÓNIMA;SIERRA;AZUAY;CUENCA;GRANDE;SOCIETARIO;97;9056119,88;6318727,63;10318681,64;880967,42;MANUFACTURA
62752;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;28;10296646,2;7362808,38;7756000,06;874300,24;MANUFACTURA
12768;ANÓNIMA;SIERRA;PICHINCHA;SANGOLQUÍ;GRANDE;SOCIETARIO;158;15924733,6;13648932,7;8123917,8;861556,58;MANUFACTURA
70872;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;155;11280761,05;8364804,97;13975995,81;859860,18;MANUFACTURA
59229;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;162;16806524,7;7990042,69;17265590,28;840065,06;MANUFACTURA
51996;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;137;21077080,37;5214635,78;26557586,25;829318,93;MANUFACTURA
101348;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;GRANDE;SOCIETARIO;218;12334314,9;3749641,46;21852104,34;814354,39;MANUFACTURA
173899;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;41;2376164,03;1499337,29;5511241,1;812112,28;MANUFACTURA
159925;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;63;12789752,3;5324569,8;24822757,98;811373,29;MANUFACTURA
68964;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;SOCIETARIO;398;17518077,2;14215118,1;19887657;807186,43;MANUFACTURA
49218;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;574;115384187,5;37325977,48;95921573,35;797647,53;MANUFACTURA
17324;RESPONSABILIDAD LIMITADA;SIERRA;IMBABURA;OTAVALO;GRANDE;SOCIETARIO;311;18488865,8;11462873,1;13492982,19;794778,98;MANUFACTURA
155924;ANÓNIMA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;GRANDE;SOCIETARIO;55;3374050,01;2885052,95;10737369,81;792733,5;MANUFACTURA
101995;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;SOCIETARIO;76;7272571,87;4195897,43;13944802,23;790893,75;MANUFACTURA
142221;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;2;5925195,74;1879432,16;47886232,56;783261,42;MANUFACTURA
20477;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;204;14147705,4;8250086,92;15111987,1;773561,63;MANUFACTURA
77905;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;263;30326505,59;7730837,84;21015916,2;766947,79;MANUFACTURA
7347;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;272;8650244,24;3519759,49;16955175,49;762533,86;MANUFACTURA
50138;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;39;4291577,11;3416471;4897579,31;761352,6;MANUFACTURA
706340;ANÓNIMA;COSTA;MANABI;JARAMIJÓ;MEDIANA;SOCIETARIO;20;2417848,41;823881,01;3732794,61;756136,63;MANUFACTURA
638;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;52;7052596,13;5506014,48;5400219,74;753490,54;MANUFACTURA
142375;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;73;8277460,84;5739278,13;8642089,03;752208,84;MANUFACTURA
179990;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;154;4920912,59;1856447,05;6385071,03;746992,29;MANUFACTURA
67858;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;MERCADO DE VALORES;252;39094645,87;23346938,12;19536047,34;746817,44;MANUFACTURA
138;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;255;88688266,4;71168690;45155322,83;739861,7;MANUFACTURA
98148;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;EL TRIUNFO;GRANDE;MERCADO DE VALORES;181;7038018,98;4440259,97;18322159,55;719017,33;MANUFACTURA
101942;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;121;11124121;3706091,12;19114632,84;714474,04;MANUFACTURA
